# <seq_name> <frame.png> <n_obj> <zmin> <zmax>
# {"root": "D:/data_collect", "max_dist": 8.0, "mode": "all", "metric": "z", "min_z": 0.5, "max_objects": 0, "train_ratio": 0.8, "seed": 0}
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 1.7333.png 1 2.51 2.51
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 1.8000.png 1 2.51 2.51
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 1.8667.png 1 2.51 2.51
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 1.9333.png 1 2.52 2.52
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 2.0000.png 1 2.55 2.55
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 2.0667.png 1 2.57 2.57
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 2.1333.png 1 2.60 2.60
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 2.2000.png 1 2.62 2.62
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 2.2667.png 1 2.65 2.65
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 2.3333.png 1 2.67 2.67
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 2.4000.png 1 2.70 2.70
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 2.4667.png 1 2.72 2.72
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 2.5333.png 1 2.75 2.75
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 2.6000.png 1 2.77 2.77
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 2.6667.png 1 2.80 2.80
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 2.7333.png 1 2.79 2.79
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 2.8000.png 1 2.79 2.79
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 2.8667.png 1 2.78 2.78
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 2.9333.png 1 2.77 2.77
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 3.0000.png 1 2.77 2.77
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 3.0667.png 1 2.76 2.76
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 3.1333.png 1 2.75 2.75
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 3.2000.png 1 2.74 2.74
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 3.2667.png 1 2.74 2.74
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 3.3333.png 1 2.73 2.73
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 3.4000.png 1 2.72 2.72
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 3.4667.png 1 2.72 2.72
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 3.5333.png 1 2.71 2.71
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 3.6000.png 1 2.70 2.70
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 3.6667.png 1 2.70 2.70
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 3.7333.png 1 2.69 2.69
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 3.8000.png 1 2.68 2.68
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 3.8667.png 1 2.68 2.68
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 3.9333.png 1 2.67 2.67
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 4.0000.png 1 2.66 2.66
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 4.0667.png 1 2.66 2.66
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 4.1333.png 1 2.65 2.65
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 4.2000.png 1 2.64 2.64
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 4.2667.png 1 2.63 2.63
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 4.3333.png 1 2.63 2.63
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 4.4000.png 1 2.63 2.63
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 4.4667.png 1 2.65 2.65
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 4.5333.png 1 2.66 2.66
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 4.6000.png 1 2.67 2.67
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 4.6667.png 1 2.69 2.69
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 4.7333.png 1 2.70 2.70
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 4.8000.png 1 2.71 2.71
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 4.8667.png 1 2.73 2.73
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 4.9333.png 1 2.74 2.74
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 5.0000.png 1 2.75 2.75
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 5.0667.png 1 2.77 2.77
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 5.1333.png 1 2.78 2.78
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 5.2000.png 1 2.79 2.79
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 5.2667.png 1 2.81 2.81
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 5.3333.png 1 2.82 2.82
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 5.4000.png 1 2.83 2.83
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 5.4667.png 1 2.85 2.85
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 5.5333.png 1 2.88 2.88
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 5.6000.png 1 2.90 2.90
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 5.6667.png 1 2.93 2.93
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 5.7333.png 1 2.95 2.95
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 5.8000.png 1 2.98 2.98
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 5.8667.png 1 3.01 3.01
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 5.9333.png 1 3.03 3.03
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 6.0000.png 1 3.06 3.06
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 6.0667.png 1 3.09 3.09
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 6.1333.png 1 3.11 3.11
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 6.2000.png 1 3.14 3.14
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 6.2667.png 1 3.16 3.16
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 6.3333.png 1 3.19 3.19
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 6.4000.png 1 3.22 3.22
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 6.4667.png 1 3.21 3.21
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 6.5333.png 1 3.20 3.20
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 6.6000.png 1 3.19 3.19
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 6.6667.png 1 3.18 3.18
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 6.7333.png 1 3.17 3.17
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 6.8000.png 1 3.16 3.16
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 6.8667.png 1 3.15 3.15
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 6.9333.png 1 3.14 3.14
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 7.0000.png 1 3.13 3.13
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 7.0667.png 1 3.12 3.12
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 7.1333.png 1 3.11 3.11
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 7.2000.png 1 3.10 3.10
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 7.2667.png 1 3.09 3.09
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 7.3333.png 1 3.08 3.08
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 7.4000.png 1 3.07 3.07
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 7.4667.png 1 3.06 3.06
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 7.5333.png 1 3.05 3.05
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 7.6000.png 1 3.04 3.04
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 7.6667.png 1 3.05 3.05
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 7.7333.png 1 3.08 3.08
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 7.8000.png 1 3.11 3.11
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 7.8667.png 1 3.14 3.14
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 7.9333.png 1 3.16 3.16
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 8.0000.png 1 3.19 3.19
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 8.0667.png 1 3.22 3.22
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 8.1333.png 1 3.25 3.25
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 8.2000.png 1 3.27 3.27
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 8.2667.png 1 3.30 3.30
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 8.3333.png 1 3.33 3.33
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 8.4000.png 1 3.34 3.34
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 8.4667.png 1 3.35 3.35
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 8.5333.png 1 3.37 3.37
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 8.6000.png 1 3.38 3.38
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 8.6667.png 1 3.39 3.39
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 8.7333.png 1 3.40 3.40
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 8.8000.png 1 3.41 3.41
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 8.8667.png 1 3.42 3.42
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 8.9333.png 1 3.44 3.44
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 9.0000.png 1 3.45 3.45
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 9.0667.png 1 3.47 3.47
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 9.1333.png 1 3.48 3.48
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 9.2000.png 1 3.50 3.50
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 9.2667.png 1 3.49 3.49
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 9.3333.png 1 3.47 3.47
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 9.4000.png 1 3.46 3.46
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 9.4667.png 1 3.44 3.44
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 9.5333.png 1 3.43 3.43
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 9.6000.png 1 3.41 3.41
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 9.6667.png 1 3.40 3.40
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 9.7333.png 1 3.39 3.39
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 9.8000.png 1 3.38 3.38
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 9.8667.png 1 3.37 3.37
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 9.9333.png 1 3.36 3.36
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 10.0000.png 1 3.35 3.35
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 10.0667.png 1 3.34 3.34
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 10.1333.png 1 3.31 3.31
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 10.2000.png 1 3.28 3.28
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 10.2667.png 1 3.26 3.26
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 10.3333.png 1 3.23 3.23
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 10.4000.png 1 3.20 3.20
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 10.4667.png 1 3.17 3.17
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 10.5333.png 1 3.14 3.14
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 10.6000.png 1 3.12 3.12
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 10.6667.png 1 3.09 3.09
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 10.7333.png 1 3.06 3.06
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 10.8000.png 1 3.04 3.04
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 10.8667.png 1 3.05 3.05
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 10.9333.png 1 3.06 3.06
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 11.0000.png 1 3.07 3.07
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 11.0667.png 1 3.08 3.08
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 11.1333.png 1 3.09 3.09
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 11.2000.png 1 3.10 3.10
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 11.2667.png 1 3.11 3.11
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 11.3333.png 1 3.12 3.12
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 11.4000.png 1 3.13 3.13
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 11.4667.png 1 3.14 3.14
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 11.5333.png 1 3.15 3.15
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 11.6000.png 1 3.16 3.16
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 11.6667.png 1 3.17 3.17
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 11.7333.png 1 3.18 3.18
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 11.8000.png 1 3.18 3.18
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 11.8667.png 1 3.19 3.19
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 11.9333.png 1 3.20 3.20
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 12.0000.png 1 3.21 3.21
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 12.0667.png 1 3.20 3.20
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 12.1333.png 1 3.17 3.17
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 12.2000.png 1 3.15 3.15
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 12.2667.png 1 3.12 3.12
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 12.3333.png 1 3.09 3.09
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 12.4000.png 1 3.07 3.07
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 12.4667.png 1 3.04 3.04
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 12.5333.png 1 3.02 3.02
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 12.6000.png 1 2.99 2.99
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 12.6667.png 1 2.96 2.96
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 12.7333.png 1 2.94 2.94
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 12.8000.png 1 2.91 2.91
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 12.8667.png 1 2.88 2.88
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 12.9333.png 1 2.86 2.86
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 13.0000.png 1 2.84 2.84
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 13.0667.png 1 2.82 2.82
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 13.1333.png 1 2.81 2.81
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 13.2000.png 1 2.80 2.80
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 13.2667.png 1 2.78 2.78
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 13.3333.png 1 2.77 2.77
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 13.4000.png 1 2.76 2.76
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 13.4667.png 1 2.74 2.74
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 13.5333.png 1 2.73 2.73
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 13.6000.png 1 2.72 2.72
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 13.6667.png 1 2.70 2.70
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 13.7333.png 1 2.69 2.69
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 13.8000.png 1 2.68 2.68
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 13.8667.png 1 2.66 2.66
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 13.9333.png 1 2.65 2.65
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 14.0000.png 1 2.64 2.64
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 14.0667.png 1 2.63 2.63
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 14.1333.png 1 2.63 2.63
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 14.2000.png 1 2.64 2.64
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 14.2667.png 1 2.65 2.65
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 14.3333.png 1 2.65 2.65
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 14.4000.png 1 2.66 2.66
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 14.4667.png 1 2.67 2.67
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 14.5333.png 1 2.67 2.67
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 14.6000.png 1 2.68 2.68
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 14.6667.png 1 2.69 2.69
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 14.7333.png 1 2.69 2.69
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 14.8000.png 1 2.70 2.70
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 14.8667.png 1 2.71 2.71
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 14.9333.png 1 2.72 2.72
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 15.0000.png 1 2.72 2.72
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 15.0667.png 1 2.73 2.73
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 15.1333.png 1 2.74 2.74
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 15.2000.png 1 2.74 2.74
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 15.2667.png 1 2.75 2.75
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 15.3333.png 1 2.76 2.76
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 15.4000.png 1 2.76 2.76
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 15.4667.png 1 2.77 2.77
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 15.5333.png 1 2.78 2.78
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 15.6000.png 1 2.78 2.78
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 15.6667.png 1 2.79 2.79
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 15.7333.png 1 2.80 2.80
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 15.8000.png 1 2.78 2.78
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 15.8667.png 1 2.76 2.76
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_near2 15.9333.png 1 2.73 2.73
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 0.0000.png 1 3.91 3.91
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 0.0667.png 1 3.90 3.90
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 0.1333.png 1 3.90 3.90
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 0.2000.png 1 3.89 3.89
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 0.2667.png 1 3.88 3.88
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 0.3333.png 1 3.87 3.87
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 0.4000.png 1 3.86 3.86
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 0.4667.png 1 3.86 3.86
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 0.5333.png 1 3.85 3.85
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 0.6000.png 1 3.84 3.84
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 0.6667.png 1 3.83 3.83
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 0.7333.png 1 3.82 3.82
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 0.8000.png 1 3.81 3.81
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 0.8667.png 1 3.81 3.81
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 0.9333.png 1 3.80 3.80
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 1.0000.png 1 3.79 3.79
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 1.0667.png 1 3.76 3.76
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 1.1333.png 1 3.74 3.74
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 1.2000.png 1 3.71 3.71
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 1.2667.png 1 3.68 3.68
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 1.3333.png 1 3.65 3.65
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 1.4000.png 1 3.62 3.62
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 1.4667.png 1 3.60 3.60
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 1.5333.png 1 3.57 3.57
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 1.6000.png 1 3.54 3.54
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 1.6667.png 1 3.51 3.51
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 1.7333.png 1 3.48 3.48
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 1.8000.png 1 3.46 3.46
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 1.8667.png 1 3.43 3.43
Demonstration_Capture/carla_data/00001/clear_day/DJI-avata2_up 1.9333.png 1 3.40 3.40
