# <seq_name> <frame.png> <n_obj> <zmin> <zmax>
# {"root": "E:/data_collect", "max_dist": 8.0, "mode": "all", "metric": "z", "min_z": 0.5, "max_objects": 0, "train_ratio": 0.8, "seed": 0}
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 72.9966.png 2 3.44 7.40
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 73.0633.png 2 3.84 7.56
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 73.1300.png 2 4.27 7.63
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 73.1967.png 2 4.72 7.62
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 73.2634.png 2 5.19 7.55
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 73.3301.png 2 5.68 7.40
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 73.3968.png 2 6.16 7.21
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 73.4635.png 2 6.63 6.98
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 73.5302.png 2 6.71 7.08
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 73.5969.png 2 6.43 7.51
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 73.6636.png 2 6.28 7.91
No-MotionBlur/carla_data/00002/fog_night/DJI-mavic-mini=DJI-avata2 69.6678.png 2 4.89 7.08
No-MotionBlur/carla_data/00002/fog_night/DJI-mavic-mini=DJI-avata2 69.7345.png 2 4.46 6.10
No-MotionBlur/carla_data/00002/fog_night/DJI-mavic-mini=DJI-avata2 69.8012.png 2 4.15 5.14
No-MotionBlur/carla_data/00002/fog_night/DJI-mavic-mini=DJI-avata2 69.8679.png 2 3.98 4.25
No-MotionBlur/carla_data/00002/fog_night/DJI-mavic-mini=DJI-avata2 69.9346.png 2 3.45 3.92
No-MotionBlur/carla_data/00002/fog_night/DJI-mavic-mini=DJI-avata2 70.0013.png 2 2.74 3.98
No-MotionBlur/carla_data/00002/fog_night/DJI-mavic-mini=DJI-avata2 70.0680.png 2 2.11 4.15
No-MotionBlur/carla_data/00002/fog_night/DJI-mavic-mini=DJI-avata2 70.1347.png 2 1.57 4.42
No-MotionBlur/carla_data/00002/fog_night/DJI-mavic-mini=DJI-avata2 70.2014.png 2 1.11 4.78
No-MotionBlur/carla_data/00002/fog_night/DJI-mavic-mini=DJI-avata2 70.2681.png 2 0.72 5.22
No-MotionBlur/carla_data/00002/rain_night/DJI-mavic-mini=DJI-avata2 70.5015.png 2 7.14 7.33
No-MotionBlur/carla_data/00002/rain_night/DJI-mavic-mini=DJI-avata2 70.5682.png 2 6.55 7.62
No-MotionBlur/carla_data/00002/rain_night/DJI-mavic-mini=DJI-avata2 71.5020.png 2 1.57 7.74
No-MotionBlur/carla_data/00002/rain_night/DJI-mavic-mini=DJI-avata2 71.5687.png 2 1.66 7.52
No-MotionBlur/carla_data/00002/rain_night/DJI-mavic-mini=DJI-avata2 71.6354.png 2 1.81 7.40
No-MotionBlur/carla_data/00002/rain_night/DJI-mavic-mini=DJI-avata2 71.7021.png 2 1.99 7.41
No-MotionBlur/carla_data/00002/rain_night/DJI-mavic-mini=DJI-avata2 71.7688.png 2 2.22 7.46
No-MotionBlur/carla_data/00002/rain_night/DJI-mavic-mini=DJI-avata2 71.8355.png 2 2.49 7.54
No-MotionBlur/carla_data/00002/rain_night/DJI-mavic-mini=DJI-avata2 71.9022.png 2 2.80 7.66
No-MotionBlur/carla_data/00002/rain_night/DJI-mavic-mini=DJI-avata2 71.9689.png 2 3.14 7.80
No-MotionBlur/carla_data/00002/rain_night/DJI-mavic-mini=DJI-avata2 72.0356.png 2 3.51 7.98
No-MotionBlur/carla_data/00002/snow_night/DJI-mavic-mini=DJI-avata2 39.3594.png 2 3.06 4.24
No-MotionBlur/carla_data/00002/snow_night/DJI-mavic-mini=DJI-avata2 39.4261.png 2 3.48 4.09
No-MotionBlur/carla_data/00002/snow_night/DJI-mavic-mini=DJI-avata2 39.4928.png 2 3.94 4.03
No-MotionBlur/carla_data/00002/snow_night/DJI-mavic-mini=DJI-avata2 39.5595.png 2 4.04 4.41
No-MotionBlur/carla_data/00002/snow_night/DJI-mavic-mini=DJI-avata2 39.6262.png 2 4.13 4.92
No-MotionBlur/carla_data/00002/snow_night/DJI-mavic-mini=DJI-avata2 39.6929.png 2 4.27 5.44
No-MotionBlur/carla_data/00002/snow_night/DJI-mavic-mini=DJI-avata2 39.7596.png 2 4.46 5.98
No-MotionBlur/carla_data/00002/snow_night/DJI-mavic-mini=DJI-avata2 39.8263.png 2 4.71 6.50
No-MotionBlur/carla_data/00002/snow_night/DJI-mavic-mini=DJI-avata2 39.8930.png 2 5.00 6.99
No-MotionBlur/carla_data/00002/snow_night/DJI-mavic-mini=DJI-avata2 39.9597.png 2 5.32 7.47
No-MotionBlur/carla_data/00002/snow_night/DJI-mavic-mini=DJI-avata2 40.0264.png 2 5.67 7.91
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 31.2261.png 2 4.83 7.70
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 31.2928.png 2 5.33 7.13
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 31.3595.png 2 5.84 6.56
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 31.4262.png 2 6.00 6.32
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 31.4929.png 2 5.46 6.79
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 31.5596.png 2 4.94 7.23
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 31.6263.png 2 4.45 7.64
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 32.6268.png 2 3.70 7.73
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 32.6935.png 2 3.90 7.32
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 32.7602.png 2 4.11 6.92
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 32.8269.png 2 4.33 6.54
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 32.8936.png 2 4.55 6.21
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 32.9603.png 2 4.77 5.92
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 33.0270.png 2 4.98 5.69
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 33.0937.png 2 5.20 5.53
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 33.1604.png 2 5.41 5.44
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 33.2271.png 2 5.41 5.61
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 33.2938.png 2 5.46 5.81
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 33.3605.png 2 5.58 6.00
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 33.4272.png 2 5.76 6.16
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 33.4939.png 2 6.01 6.31
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 33.5606.png 2 6.32 6.43
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 33.6273.png 2 6.53 6.65
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 33.6940.png 2 6.60 7.00
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 33.7607.png 2 6.64 7.37
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 33.8274.png 2 6.64 7.74
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 35.3615.png 2 6.43 7.94
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 35.4282.png 2 6.67 7.89
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 35.4949.png 2 6.92 7.86
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 35.5616.png 2 7.18 7.84
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 35.6283.png 2 7.41 7.85
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 35.6950.png 2 7.64 7.89
No-MotionBlur/carla_data/00003/clear_day/DJI-mavic-mini=DJI-phantom4 35.7617.png 2 7.84 7.95
Town01_Opt/carla_data/00001/clear_night/DJI-avata2 60.1468.png 1 7.15 7.15
Town01_Opt/carla_data/00001/clear_night/DJI-avata2 60.2135.png 1 5.35 5.35
Town01_Opt/carla_data/00001/clear_night/DJI-avata2 60.2802.png 1 3.74 3.74
Town01_Opt/carla_data/00001/clear_night/DJI-avata2 60.3469.png 1 2.33 2.33
Town01_Opt/carla_data/00001/clear_night/DJI-avata2 60.4136.png 1 1.12 1.12
Town01_Opt/carla_data/00001/clear_night/DJI-avata2 61.4141.png 1 1.28 1.28
Town01_Opt/carla_data/00001/clear_night/DJI-avata2 61.4808.png 1 2.13 2.13
Town01_Opt/carla_data/00001/clear_night/DJI-avata2 61.5475.png 1 3.05 3.05
Town01_Opt/carla_data/00001/clear_night/DJI-avata2 61.6142.png 1 4.02 4.02
Town01_Opt/carla_data/00001/clear_night/DJI-avata2 61.6809.png 1 5.05 5.05
Town01_Opt/carla_data/00001/clear_night/DJI-avata2 61.7476.png 1 6.11 6.11
Town01_Opt/carla_data/00001/clear_night/DJI-avata2 61.8143.png 1 7.20 7.20
Town01_Opt/carla_data/00001/clear_night/DJI-avata2 63.0149.png 1 7.92 7.92
Town01_Opt/carla_data/00001/clear_night/DJI-avata2 63.0816.png 1 7.42 7.42
Town01_Opt/carla_data/00001/clear_night/DJI-avata2 63.1483.png 1 7.03 7.03
Town01_Opt/carla_data/00001/clear_night/DJI-avata2 63.2150.png 1 6.74 6.74
Town01_Opt/carla_data/00001/clear_night/DJI-avata2 63.2817.png 1 6.55 6.55
Town01_Opt/carla_data/00001/clear_night/DJI-avata2 63.3484.png 1 6.45 6.45
Town01_Opt/carla_data/00001/clear_night/DJI-avata2 63.4151.png 1 6.44 6.44
Town01_Opt/carla_data/00001/clear_night/DJI-avata2 63.4818.png 1 6.51 6.51
Town01_Opt/carla_data/00001/clear_night/DJI-avata2 63.5485.png 1 6.67 6.67
Town01_Opt/carla_data/00001/clear_night/DJI-avata2 63.6152.png 1 6.91 6.91
Town01_Opt/carla_data/00001/clear_night/DJI-avata2 63.6819.png 1 7.22 7.22
Town01_Opt/carla_data/00001/clear_night/DJI-avata2 63.7486.png 1 7.60 7.60
Town01_Opt/carla_data/00001/clear_night/drone-unk3 72.1914.png 1 7.98 7.98
Town01_Opt/carla_data/00001/clear_night/drone-unk3 72.2581.png 1 6.68 6.68
Town01_Opt/carla_data/00001/clear_night/drone-unk3 72.3248.png 1 5.38 5.38
Town01_Opt/carla_data/00001/clear_night/drone-unk3 72.3915.png 1 4.21 4.21
Town01_Opt/carla_data/00001/clear_night/drone-unk3 72.4582.png 1 3.18 3.18
Town01_Opt/carla_data/00001/clear_night/drone-unk3 72.5249.png 1 2.27 2.27
Town01_Opt/carla_data/00001/clear_night/drone-unk3 72.5916.png 1 1.49 1.49
Town01_Opt/carla_data/00001/clear_night/drone-unk3 72.6583.png 1 0.83 0.83
Town01_Opt/carla_data/00001/clear_night/drone-unk3 73.5254.png 1 0.86 0.86
Town01_Opt/carla_data/00001/clear_night/drone-unk3 73.5921.png 1 1.36 1.36
Town01_Opt/carla_data/00001/clear_night/drone-unk3 73.6588.png 1 1.92 1.92
Town01_Opt/carla_data/00001/clear_night/drone-unk3 73.7255.png 1 2.52 2.52
Town01_Opt/carla_data/00001/clear_night/drone-unk3 73.7922.png 1 3.18 3.18
Town01_Opt/carla_data/00001/clear_night/drone-unk3 73.8589.png 1 3.87 3.87
Town01_Opt/carla_data/00001/clear_night/drone-unk3 73.9256.png 1 4.61 4.61
Town01_Opt/carla_data/00001/clear_night/drone-unk3 73.9923.png 1 5.38 5.38
Town01_Opt/carla_data/00001/clear_night/drone-unk3 74.0590.png 1 6.19 6.19
Town01_Opt/carla_data/00001/clear_night/drone-unk3 74.1257.png 1 7.02 7.02
Town01_Opt/carla_data/00001/clear_night/drone-unk3 74.1924.png 1 7.89 7.89
Town01_Opt/carla_data/00001/fog_night/DJI-mavic-mini 46.1574.png 1 7.91 7.91
Town01_Opt/carla_data/00001/fog_night/DJI-mavic-mini 46.2241.png 1 7.42 7.42
Town01_Opt/carla_data/00001/fog_night/DJI-mavic-mini 46.2908.png 1 7.01 7.01
Town01_Opt/carla_data/00001/fog_night/DJI-mavic-mini 46.3575.png 1 6.66 6.66
Town01_Opt/carla_data/00001/fog_night/DJI-mavic-mini 46.4242.png 1 6.38 6.38
Town01_Opt/carla_data/00001/fog_night/DJI-mavic-mini 46.4909.png 1 6.16 6.16
Town01_Opt/carla_data/00001/fog_night/DJI-mavic-mini 46.5576.png 1 6.00 6.00
Town01_Opt/carla_data/00001/fog_night/DJI-mavic-mini 46.6243.png 1 5.90 5.90
Town01_Opt/carla_data/00001/fog_night/DJI-mavic-mini 46.6910.png 1 5.85 5.85
Town01_Opt/carla_data/00001/fog_night/DJI-mavic-mini 46.7577.png 1 5.85 5.85
Town01_Opt/carla_data/00001/fog_night/DJI-mavic-mini 46.8244.png 1 5.90 5.90
Town01_Opt/carla_data/00001/fog_night/DJI-mavic-mini 46.8911.png 1 5.99 5.99
Town01_Opt/carla_data/00001/fog_night/DJI-mavic-mini 46.9578.png 1 6.13 6.13
Town01_Opt/carla_data/00001/fog_night/DJI-mavic-mini 47.0245.png 1 6.31 6.31
Town01_Opt/carla_data/00001/fog_night/DJI-mavic-mini 47.0912.png 1 6.54 6.54
Town01_Opt/carla_data/00001/fog_night/DJI-mavic-mini 47.1579.png 1 6.80 6.80
Town01_Opt/carla_data/00001/fog_night/DJI-mavic-mini 47.2246.png 1 7.10 7.10
Town01_Opt/carla_data/00001/fog_night/DJI-mavic-mini 47.2913.png 1 7.43 7.43
Town01_Opt/carla_data/00001/fog_night/DJI-mavic-mini 47.3580.png 1 7.79 7.79
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 47.3931.png 1 0.54 0.54
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 47.4598.png 1 1.19 1.19
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 47.5265.png 1 1.89 1.89
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 60.0422.png 1 7.00 7.00
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 60.1089.png 1 5.33 5.33
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 60.1756.png 1 3.75 3.75
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 60.2423.png 1 2.38 2.38
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 60.3090.png 1 1.22 1.22
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 61.2428.png 1 0.83 0.83
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 61.3095.png 1 1.55 1.55
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 61.3762.png 1 2.33 2.33
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 61.4429.png 1 3.17 3.17
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 61.5096.png 1 4.05 4.05
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 61.5763.png 1 4.96 4.96
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 61.6430.png 1 5.90 5.90
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 61.7097.png 1 6.85 6.85
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 61.7764.png 1 7.79 7.79
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 62.9770.png 1 7.81 7.81
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 63.0437.png 1 7.28 7.28
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 63.1104.png 1 6.85 6.85
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 63.1771.png 1 6.56 6.56
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 63.2438.png 1 6.40 6.40
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 63.3105.png 1 6.38 6.38
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 63.3772.png 1 6.50 6.50
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 63.4439.png 1 6.73 6.73
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 63.5106.png 1 7.05 7.05
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 63.5773.png 1 7.46 7.46
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 63.6440.png 1 7.92 7.92
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 64.4444.png 1 7.96 7.96
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 64.5111.png 1 7.84 7.84
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 64.5778.png 1 7.80 7.80
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 64.6445.png 1 7.84 7.84
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 64.7112.png 1 7.94 7.94
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.0063.png 1 7.60 7.60
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.0730.png 1 7.18 7.18
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.1397.png 1 6.83 6.83
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.2064.png 1 6.55 6.55
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.2731.png 1 6.33 6.33
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.3398.png 1 6.16 6.16
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.4065.png 1 6.05 6.05
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.4732.png 1 6.00 6.00
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.5399.png 1 6.00 6.00
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.6066.png 1 6.05 6.05
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.6733.png 1 6.14 6.14
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.7400.png 1 6.28 6.28
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.8067.png 1 6.46 6.46
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.8734.png 1 6.68 6.68
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.9401.png 1 6.94 6.94
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 47.0068.png 1 7.23 7.23
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 47.0735.png 1 7.56 7.56
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 47.1402.png 1 7.92 7.92
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.2524.png 1 7.99 7.99
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.3191.png 1 7.79 7.79
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.3858.png 1 7.65 7.65
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.4525.png 1 7.59 7.59
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.5192.png 1 7.58 7.58
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.5859.png 1 7.65 7.65
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.6526.png 1 7.76 7.76
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.7193.png 1 7.94 7.94
Town01_Opt/carla_data/00001/snow_night/drone-unk3 36.9170.png 1 7.72 7.72
Town01_Opt/carla_data/00001/snow_night/drone-unk3 36.9837.png 1 6.42 6.42
Town01_Opt/carla_data/00001/snow_night/drone-unk3 37.0504.png 1 5.11 5.11
Town01_Opt/carla_data/00001/snow_night/drone-unk3 37.1171.png 1 3.95 3.95
Town01_Opt/carla_data/00001/snow_night/drone-unk3 37.1838.png 1 2.91 2.91
Town01_Opt/carla_data/00001/snow_night/drone-unk3 37.2505.png 1 2.01 2.01
Town01_Opt/carla_data/00001/snow_night/drone-unk3 37.3172.png 1 1.23 1.23
Town01_Opt/carla_data/00001/snow_night/drone-unk3 37.3839.png 1 0.58 0.58
Town01_Opt/carla_data/00001/snow_night/drone-unk3 38.2510.png 1 0.67 0.67
Town01_Opt/carla_data/00001/snow_night/drone-unk3 38.3177.png 1 1.17 1.17
Town01_Opt/carla_data/00001/snow_night/drone-unk3 38.3844.png 1 1.73 1.73
Town01_Opt/carla_data/00001/snow_night/drone-unk3 38.4511.png 1 2.34 2.34
Town01_Opt/carla_data/00001/snow_night/drone-unk3 38.5178.png 1 3.00 3.00
Town01_Opt/carla_data/00001/snow_night/drone-unk3 38.5845.png 1 3.69 3.69
Town01_Opt/carla_data/00001/snow_night/drone-unk3 38.6512.png 1 4.43 4.43
Town01_Opt/carla_data/00001/snow_night/drone-unk3 38.7179.png 1 5.21 5.21
Town01_Opt/carla_data/00001/snow_night/drone-unk3 38.7846.png 1 6.02 6.02
Town01_Opt/carla_data/00001/snow_night/drone-unk3 38.8513.png 1 6.86 6.86
Town01_Opt/carla_data/00001/snow_night/drone-unk3 38.9180.png 1 7.73 7.73
Town01_Opt/carla_data/00002/clear_day/matrix-300-RTK=DJI-phantom4 35.0130.png 2 7.14 7.36
Town01_Opt/carla_data/00002/clear_day/matrix-300-RTK=DJI-phantom4 35.0797.png 2 6.27 6.46
Town01_Opt/carla_data/00002/clear_day/matrix-300-RTK=DJI-phantom4 35.1464.png 2 5.56 5.70
Town01_Opt/carla_data/00002/clear_day/matrix-300-RTK=DJI-phantom4 35.2131.png 2 4.98 5.05
Town01_Opt/carla_data/00002/clear_day/matrix-300-RTK=DJI-phantom4 35.2798.png 2 4.53 4.54
Town01_Opt/carla_data/00002/clear_day/matrix-300-RTK=DJI-phantom4 35.3465.png 2 4.19 4.21
Town01_Opt/carla_data/00002/clear_day/matrix-300-RTK=DJI-phantom4 35.4132.png 2 3.95 4.00
Town01_Opt/carla_data/00002/clear_day/matrix-300-RTK=DJI-phantom4 35.4799.png 2 3.85 3.88
Town01_Opt/carla_data/00002/clear_day/matrix-300-RTK=DJI-phantom4 35.5466.png 2 3.84 3.88
Town01_Opt/carla_data/00002/clear_day/matrix-300-RTK=DJI-phantom4 35.6133.png 2 3.92 3.96
Town01_Opt/carla_data/00002/clear_day/matrix-300-RTK=DJI-phantom4 35.6800.png 2 4.09 4.13
Town01_Opt/carla_data/00002/clear_day/matrix-300-RTK=DJI-phantom4 35.7467.png 2 4.34 4.38
Town01_Opt/carla_data/00002/clear_day/matrix-300-RTK=DJI-phantom4 35.8134.png 2 4.66 4.72
Town01_Opt/carla_data/00002/clear_day/matrix-300-RTK=DJI-phantom4 35.8801.png 2 5.05 5.12
Town01_Opt/carla_data/00002/clear_day/matrix-300-RTK=DJI-phantom4 35.9468.png 2 5.51 5.59
Town01_Opt/carla_data/00002/clear_day/matrix-300-RTK=DJI-phantom4 36.0135.png 2 6.02 6.12
Town01_Opt/carla_data/00002/clear_day/matrix-300-RTK=DJI-phantom4 36.0802.png 2 6.59 6.71
Town01_Opt/carla_data/00002/clear_day/matrix-300-RTK=DJI-phantom4 36.1469.png 2 7.20 7.36
Town01_Opt/carla_data/00002/clear_night/Matrice-600-Pro=drone-unk3 57.5456.png 2 3.00 7.43
Town01_Opt/carla_data/00002/clear_night/Matrice-600-Pro=drone-unk3 57.6123.png 2 2.83 6.35
Town01_Opt/carla_data/00002/clear_night/Matrice-600-Pro=drone-unk3 57.6790.png 2 2.74 5.41
Town01_Opt/carla_data/00002/clear_night/Matrice-600-Pro=drone-unk3 57.7457.png 2 2.72 4.59
Town01_Opt/carla_data/00002/clear_night/Matrice-600-Pro=drone-unk3 57.8124.png 2 2.76 3.88
Town01_Opt/carla_data/00002/clear_night/Matrice-600-Pro=drone-unk3 57.8791.png 2 2.86 3.28
